coreid,identifier,catalogNumber,accessURI
f04ab500-3e71-4738-b468-ccd795fb80c0,34fd0a8e-d35e-4822-a20e-e1da0327c2c7,89505,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089505.jpg
9912735c-44ec-4c3b-a656-2833968eca90,17442a2b-6a65-4fe9-a073-54269cb964fd,89506,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089506.jpg
bf61a69e-8a14-4af8-bf80-6a929b63e5ca,46255631-31c1-4eac-ab9f-157a07ac37b6,89507,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089507.jpg
621865b6-2572-4568-ba4c-d3ed0838bd10,5809bd26-5d25-4394-90ca-f3165a880f5e,89508,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089508.jpg
84030130-2620-42db-9ea7-2b25fc6abf47,04a32aa1-bfd0-4051-a54f-b5b72e907304,89509,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089509.jpg
49266f78-3d5d-4d45-ac7c-c072c36b6348,1bcc4782-9bda-479a-a289-8b22c5bd90a6,89510,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089510.jpg
d50697cd-b68c-4af2-abd4-2e445afbd96e,94a75553-e520-4ae3-bdad-6aa1d97b95db,89511,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089511.jpg
d690a416-b877-4b07-8805-038ec70160bd,086ccb25-6c19-4eee-8f8f-623000ee10b6,89512,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089512.jpg
8cdfdc72-33d5-4f72-af27-05c6a1fe3b6f,006e0e68-013e-4a12-949b-16ebb6ef5132,89513,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089513.jpg
804f4a83-607a-4eaa-8896-319fd5a17337,4677b09e-9d2b-4adc-a0e9-1c14865ad692,89514,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089514.jpg
9cec7c7c-e922-4db3-a24d-8ca488b292ec,aa91c62b-3098-4b4f-9df4-d109654a4894,89515,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089515.jpg
2e3696c5-dfe2-48a5-8045-861fda37bf90,129f8d29-137a-43c1-8dc7-aca669c8a337,89516,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089516.jpg
a50bf33a-e65a-432a-8974-bca474cb3a19,280f4f00-c4f3-4aee-8929-ac86461d1e6d,89517,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089517.jpg
b9ae5485-b461-4f41-94e0-ea64f53b5fdf,388227db-5b0d-41b6-b7de-a73eb3eedebe,89518,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089518.jpg
b13a604d-d7cc-4ab2-b889-b30002a1d30b,e7925832-16cf-46a1-94be-b808051afaf9,89519,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089519.jpg
7570f615-3864-47fc-a7f6-e5bafb8fe8c8,387b91a8-194f-4436-a58b-7061f58729bb,89520,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089520.jpg
16b311dd-04e5-4b26-a31f-d67f14928949,7cafe0c8-db09-47c0-8095-662735656daf,89521,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089521.jpg
2a9eb9da-1e40-4a55-b17d-a1a8132250c2,6fe50448-8a87-4691-8ea8-056586a6c0ff,89522,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089522.jpg
f497de50-2093-4959-a205-23afc8125253,92af50cd-9a30-483d-8c30-184b78da48a1,89523,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089523.jpg
91762f1d-9b7d-462c-b3ae-ef7a59fbfc75,eb522962-0458-48b3-82b3-6542886bd245,89524,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089524.jpg
02a7ec9d-4765-4ed2-ac8c-5d135b3d2c63,817d92d0-eb7d-4578-925e-5a22ca2522d5,89525,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089525.jpg
56afa696-f727-42cb-9768-0dd2ed1adcfd,7017b506-f80e-45a5-9e53-d42bc4035e95,89526,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089526.jpg
07298f42-ae28-46ae-a24e-24ff95a91513,aaeaab1b-4253-4498-9678-16c8fce363ab,89527,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089527.jpg
a3808dcc-1575-4dff-aed5-05f67e28cd2f,fb7e1882-26a7-4df3-a9ed-20fc85c7f3dd,89528,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089528.jpg
aebad272-4693-4c63-8a93-e75b3600a5b2,087b2f65-6763-4b0c-abd7-c5dfae95bbd7,89529,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089529.jpg
fe916b19-497e-434e-9eb9-80b089a99dec,a382db28-c07f-41e0-85a6-e9eae7651df4,89530,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089530.jpg
9fc4e5d6-3fc8-49f4-85d0-78d735cfbfaf,d3d5b061-f1b2-4c31-bc80-2861cd806b1e,89531,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089531.jpg
0d89bde7-9679-4749-a1bf-ee3e0c9745b9,914339f5-b00b-45d2-a1a6-c1893dc862e9,89532,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089532.jpg
8ca9649b-8d85-469f-88c1-f95f277d62cf,e98580c6-7485-4fd2-a2be-16df4c432b50,89533,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089533.jpg
0ba87e98-4582-43d4-bc56-85925e5fadd3,7f3c0e98-81eb-4742-a85e-b0686fbb44fd,89534,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089534.jpg
e930a107-0887-4388-b2dc-31165fc80633,87d23ef8-3b2a-4409-90a7-b91c96668a12,89535,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089535.jpg
eeae7e06-d417-4e22-b469-17a795eb6630,70c1d852-def5-4cfb-b3c3-9feb4cce1ff6,89536,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089536.jpg
0701fbb2-fafb-493e-8a04-9a29520bee2d,74245f2f-1d55-4085-9f6a-fb1707e6b20d,89537,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089537.jpg
8c39e020-e72f-4251-b396-ca0cfc08187c,983f7ace-2eb8-47d3-a122-a41fc21d1f89,89538,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089538.jpg
6318b8b5-36f9-44b5-9353-36a56a3624d9,08cd2d25-e76d-4392-827b-2b16516fc0a0,89539,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089539.jpg
5fbde1a7-eb06-4adb-98f6-d4faa04e426f,fa1ba549-df18-417f-8266-dabb021feeeb,89540,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089540.jpg
e5247c6f-9ccf-448c-a56e-a61a9d55cacb,2663cc9b-4178-4f19-ae05-640181a51d94,89541,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089541.jpg
de913f12-0a18-48ec-b6df-957a0aedb9e0,6ba86104-f7f9-4ea5-9d3f-0072e88d1b40,89542,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089542.jpg
bd6f7a5e-0c39-4016-bd7a-6d079a7ead65,5a2a029a-bb53-4688-9c70-9ca05ef39b4c,89543,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089543.jpg
38e458f4-2d79-44ff-86e5-dabb20211d63,2dd18836-7556-4865-80f4-af1b4ae5d745,89544,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089544.jpg
7a3c0ca2-ef5b-414b-8a28-7f1d87cfa50b,414fd027-fcf9-4e11-9042-c37bd50ef8f1,89545,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089545.jpg
7aef7280-fdcb-4005-82f8-26a1f88ce542,c42e9264-c139-4670-88e8-e83128a5c25e,89546,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089546.jpg
b914a500-7131-42a9-bd55-9d0a0612f340,c32960f9-e1d2-4937-adcf-c3b6187e0de4,89547,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089547.jpg
9d1e03c7-a0a7-47be-a54a-b1202293f254,cd378a82-f9ea-4c88-82cc-4ef00abd98d3,89548,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089548.jpg
01697739-414c-440e-857a-6c3e7792a587,314a4064-b859-4dfb-98a8-366a81d463e6,89549,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089549.jpg
249799ca-9f3a-482f-8641-20e851a0bc39,34d08d9e-ec23-4994-9dab-9b35c9fdf2e2,89550,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089550.jpg
dc9cd475-c3d4-4969-93d0-1091ba05d9d3,0905f721-31b5-4124-96af-9869d4a4739b,89551,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089551.jpg
d8d53325-c27f-4b09-835a-97a343f5c745,32433435-540b-4ea6-9c15-000c7b77cbfa,89552,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089552.jpg
63f3aa6c-ee53-4470-bbbd-ab8079f1e8d1,cbe1d98f-c64c-4e61-ba26-47921c972152,89553,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089553.jpg
a546de62-cdf0-4438-a475-4c4a4ec496bb,37926893-9aaf-4057-a9e0-b9204f402004,89554,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089554.jpg
037ffe24-993c-421a-bba3-e72d909b917e,5a5cc8ec-65c2-439b-a66b-c172eff1179f,89555,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089555.jpg
0012d93d-d91b-41a3-94ce-8f9d2fc45d80,e26dbe72-275b-4a5c-9dae-9f5e9658988d,89556,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089556.jpg
944bf6f2-81a5-4ca3-ab17-fc9b95fc85ad,2dd3a2b8-4839-4e2e-827d-1ffd05df5912,89557,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089557.jpg
8a4d6864-f5da-4ef4-995c-0ad6c5de9ce9,33405f63-e7cc-48a3-942d-75fb3e159232,89558,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089558.jpg
cc707366-d7e4-4e62-964f-bc15787dc940,696582a8-b379-4fe5-b841-321d0062cac0,89559,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089559.jpg
07e2dbf7-1d10-45e5-9aba-376101c6b9ed,18f8d9e8-58cb-4f6c-9925-52f18517487d,89560,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089560.jpg
e44c431f-5298-469e-a310-5c769ae4cb8c,2a8ff53e-1ba8-4cda-bf5a-b9586016fd28,89561,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089561.jpg
c9952b96-768b-4e77-ae36-d58328180021,f9214da5-2f6b-4e0b-b311-72d613bba32c,89562,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089562.jpg
b2e84973-0580-4b65-be17-013cb733e8a0,f461c3b5-3eee-4e3f-8d47-7fa29f98fa20,89563,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089563.jpg
289771f4-7fd3-4f4d-9b99-51e4aacd5efa,d3207635-fc03-46b3-9bc8-9784cdde8ec0,89564,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089564.jpg
1439db1a-46d6-4765-9f97-66058f215b85,7a3cdfc1-c7b3-4b8e-b69e-b0679793ddf3,89565,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089565.jpg
076ffc91-75fd-4d72-b2be-5b304a29bbfc,c9aeaacc-6793-4900-b5a7-c56d9fcbb112,89566,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089566.jpg
60a11762-36ea-4836-a80c-b9376465e61e,de6ccc40-48ce-4b7e-915d-42dada975bb0,89567,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089567.jpg
51739b3f-388c-4e5c-9904-2e0a6ef34384,c8c97370-c693-4cf0-a4af-b69a31ba3c4c,89568,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089568.jpg
f0c275b8-bce5-4eb9-9ec3-4186485f80c4,25b212fe-85ef-4483-9988-d63e237f5bd4,89569,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089569.jpg
6a105396-431b-4bf9-be03-ba2b87790960,ac49db12-48a6-4f47-b9a0-31c27b0ccf43,89570,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089570.jpg
93e63324-47de-4c13-a808-6cfddd02f9a7,3a274726-960e-4102-a58f-b55893911bda,89571,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089571.jpg
5df554a7-aed7-492b-a95a-fa5456e99628,1c27809a-546b-4a34-b7fc-b23dde802816,89572,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089572.jpg
01e188c5-e45e-4cc8-9f00-55b0b056070e,f9cca7c9-4522-4aa9-91a3-73fb96af7fc6,89573,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089573.jpg
e82d9aaf-0862-4082-8892-193fbc17cf46,06ab4773-04e5-4c10-bbfe-29600d1b297e,89574,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089574.jpg
cb6fcec8-8737-48fc-be33-f32db08b01d4,05c09afd-49f6-4f75-a682-1cc604813219,89575,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089575.jpg
5ad1a8fe-3ba0-47bc-9fc4-2efa9818b068,d8d8dd50-24b7-48a1-bedd-2576878b6e75,89576,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089576.jpg
8664057a-c149-4970-8183-a2914eafd15f,d35e1c4d-da76-40ea-8ddb-75626ae49e23,89577,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089577.jpg
8a2896ec-6932-4314-95da-678848f6d948,ba07436b-1be2-4925-89c3-83dc3456aa5d,89578,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089578.jpg
fe7b5b7e-3acd-4833-ae59-712f92e3e2ef,b814cb52-45dd-492d-8ed4-e67d26559062,89579,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089579.jpg
653d9f70-a357-480b-a0de-47004c84a02b,cc587dca-94fd-4f20-84c5-e5fbb9924090,89580,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089580.jpg
03c7a8d7-c084-4568-be8d-1533a251f507,f2f070f4-83ec-487e-808b-babcc97585f8,89581,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089581.jpg
1fe0705b-33c4-40ec-8354-c1d50e2ed539,a988fe4f-9d33-454d-b17a-bf4a3c815140,89582,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089582.jpg
535a02c7-dbe6-462f-b51c-fe161e466de6,81a18972-b2b7-4af0-a89c-a12f288658de,89583,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089583.jpg
13df7931-8bbe-4b74-b2b7-f15e77ba4a20,13d45f15-469a-4b7a-b48f-57617002e57c,89584,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089584.jpg
470eebd3-2083-4786-9796-6001f87e1e7a,c54cbbd9-1624-4737-a115-81dc4ad05b4f,89585,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089585.jpg
f67786f1-f348-4aef-ac7a-df60e75c8683,019c2efe-2b80-4f3c-9fdd-d0ace21f6409,89586,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089586.jpg
a360bc60-c1e5-4d1f-87bc-0ed09099b94b,31d2fa19-723a-4134-adb0-7f219abf8d79,89587,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089587.jpg
619e7f15-59ed-41c9-98b1-8f22586275e5,b2abd15b-328e-4da9-9241-c9b6319f0731,89588,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089588.jpg
b8497d73-0a52-435a-b343-5aed20c0ce13,4d8b808c-6e36-4b0e-8c1e-6e84e4070b15,89589,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089589.jpg
9648dec7-cc28-4e76-82d8-25446f423932,70fb1692-f6ee-43f9-9e26-a6cc0024c2a3,89590,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089590.jpg
2a2fe767-b5b0-41db-93a2-373a39e85d44,16527af3-08e7-4b2a-aac4-eec90d472b17,89591,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089591.jpg
1b86de2f-07d7-4dbf-b27d-40f48fbdbb24,ea5e723b-b2c8-4479-af43-c326682d2c65,89592,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089592.jpg
881879b0-9289-45b3-99b2-3993901f7119,4fb14674-ac4a-4d19-9adf-43fbab2a01b8,89593,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089593.jpg
4a44606e-ffdc-4f5e-a294-32ab827b9fab,a4e25914-dffa-4d4e-870b-c8ca197dfc08,89594,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089594.jpg
2287c3a0-a36b-4d87-8bdd-7992b2f3851e,bbfbb16e-8bb1-4720-af2f-b6b3198f8075,89595,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089595.jpg
5e7ae365-1c51-4e4a-a6fc-caba193f10c2,f9e525ca-b58a-4788-9abb-c5dc098a9ae3,89596,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089596.jpg
10d51bbe-72c7-4412-895c-aaa90b6db7cb,8273e171-5ab7-48df-8633-f090279a1007,89597,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089597.jpg
94e3e2cb-7048-4e16-99aa-55d3f283b622,6ff734ea-0838-4c7e-b242-47c8583ffe55,89598,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089598.jpg
e3075d90-fb5c-443a-82aa-422a09e29b00,10041654-b5a3-4991-8f43-10c53567e6a7,89599,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089599.jpg
b1633e1b-9b90-4a35-b8aa-bf16c730cc35,2cc6f9a1-3929-4aa4-9a80-5a0262a4049d,89600,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089600.jpg
9e81707f-4de9-4d6e-8398-98a48bf1c873,7e7100a9-23d7-45ed-99a6-a67dd3e482f9,89601,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089601.jpg
47bc1d70-37be-429b-afee-47bf3c49151e,fbbf5cc6-2e14-485c-8d40-6b36c84a3dd9,89602,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089602.jpg
98a3b329-1bf6-4222-ac41-143d6d889a34,e268f749-185b-4880-82b8-010834bf809f,89603,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089603.jpg
a8434140-fc63-4371-9bef-4109722e8150,5a67f583-f049-4a4a-915c-5a9985d5ba7b,89604,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089604.jpg
348ee685-d84a-46f5-8bec-e8beb77f27a2,e3a80d94-e57a-4e2d-8fb2-7660970d2fb3,89605,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089605.jpg
e7bf4261-7e2e-48d7-922e-595ba59eed81,05639615-695d-4a93-9dfa-0a9c76d005e2,89606,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089606.jpg
7d9c2c93-ade4-4bc2-addb-dd5340c811bf,a80028f8-cacc-438e-b6e2-0c96618c48ea,89607,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089607.jpg
34bd361e-4433-478c-aca8-7ebb6de19cc1,3d35b0c2-9c7b-4f4b-9e40-45035fec4705,89608,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089608.jpg
761fcda8-b68c-4afb-a37d-ab9de9ed7678,8966cb1a-4940-4717-a1b4-a81d0c33ec25,89609,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089609.jpg
98b6be08-d745-4bd5-905d-8b3405baeceb,ef1a2959-f6f3-4c03-ba25-e924afa5103e,89610,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089610.jpg
14b000d9-8d39-4e60-95b7-a64b152530d0,a4ef7858-a343-407a-a518-9c744788860e,89611,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089611.jpg
386dbd11-0c85-480b-91d0-267f1546a867,35b02b84-296a-41ef-86df-d03f660694b7,89612,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089612.jpg
9917db51-1f4b-4899-bea4-edbdb6caf155,e82575a1-def1-4b26-8539-72305e91e5aa,89613,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089613.jpg
6fe6650a-d103-40a9-bbc4-c62eb5b0ec7a,cdca7a65-f099-40c0-9719-334f7491579b,89614,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089614.jpg
b7337220-80b1-4382-811f-b6868a84015b,e66e0067-29f4-4da8-a6e6-2a64c7f3a456,89615,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089615.jpg
857132e2-58a3-49da-bdec-91aa3cb0a1ad,207f2711-e4aa-46fb-b46c-df8ec0872884,89616,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089616.jpg
9a6c9b84-3996-44e4-9637-17491999f2ba,9c620c67-bfef-4500-b836-650a0ff462d4,89617,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089617.jpg
92dfcf8a-4e75-452f-af4d-54a308b31543,d0904e6d-c6d7-453a-9bd2-f801a9d1999e,89618,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089618.jpg
99843cd1-c839-42d5-bef8-af464bd1c8a4,66945096-3260-4156-bbee-39de1a0bc246,89619,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089619.jpg
e1e94895-5bea-4b29-be6a-9f1e4d1db4bd,2d53d50a-159d-44fb-98d7-91783e30cdf0,89620,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089620.jpg
fba8e6e2-28f7-47ca-8c5f-e1f0b28f8880,335fd2c8-a863-4953-a843-4d5db2544a65,89621,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089621.jpg
5db358d4-9b0c-4b43-9f77-263ff4c14c86,c708b6de-b239-4100-8199-2298c2a5c53d,89622,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089622.jpg
99c57829-866b-4a53-a938-a308d7740790,2870194d-86dc-4c6d-8436-a7dcfd78ec4d,89623,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089623.jpg
6c3d8a0d-250a-4572-ac0f-258f4afba9b2,eeb2fa6e-0186-4205-a342-a929c9150f7c,89624,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089624.jpg
a0c49493-654e-45af-a885-c1ff6b0123e4,c54a16ca-5123-4b01-b54a-4317cd23c0c5,89625,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089625.jpg
31a85658-f387-4d61-b102-1b7f72eb088d,4d332ed3-81e3-49a1-98ab-876fee60aa54,89626,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089626.jpg
c632212b-62cf-46d9-9982-605123be8da9,36355934-0975-4aca-adda-6a08a46f1b50,89627,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089627.jpg
9bf0710c-ac33-43f6-9dc7-53edb9f307d6,7f3d0734-5894-481f-8845-a855be4c60fe,89628,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089628.jpg
5a401dfd-b90a-4ec1-9df9-c8cd03034196,b6ec6596-dd62-4be2-90b7-d53db5ca6171,89629,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089629.jpg
67f60240-ff0d-4710-9c95-468e1f0de307,15956e48-cf9f-42f6-b65f-07a67a5f045e,89630,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089630.jpg
037fbe76-d1a7-4cd8-9925-f65c618d5ed1,6b26ff96-f5ad-47b3-8a63-ad486541b804,89631,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089631.jpg
f744e06f-a8f3-4a39-af34-049b750797e1,123b1a11-d664-4480-9a79-6713039fc434,89632,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089632.jpg
742425ff-2bed-4c53-8b0d-4605e74625dc,c66f73bf-3a83-46cc-8b80-8eb3711c05c5,89633,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089633.jpg
eba81b04-33cf-4316-9b9e-f5e0a3dff72a,ae8241d4-4f06-4796-999e-b2957e94e7f6,89634,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089634.jpg
df7bc504-645f-4124-b513-dcc1f284f521,ac7e94a8-0c8b-4766-815f-4e1014cc49e7,89635,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089635.jpg
8dc68f5a-0c6b-43f3-85c9-3023e179f258,7cedd51d-78c8-434e-bbe3-aad58676464e,89636,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089636.jpg
5d90cf72-acf1-420d-9972-d314b84d6a00,5247d2fe-d1fa-43d8-b48c-61d415ec9693,89637,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089637.jpg
c5d5c5d9-a16f-487b-9030-f1bec651c515,8f56d087-4040-4e5a-a587-3fa04eb9f559,89638,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089638.jpg
06326013-f10c-4370-bea7-6ac66b49a663,711f031b-137b-4af7-84fd-fd0574462064,89639,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089639.jpg
05d7b87c-ce80-43cf-a2c6-42d735dd7921,ed71fc72-c4b5-4d5b-90bb-dcb2b1421cff,89640,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089640.jpg
