subjectId,imageName,imageURL,references,scientificName,country,stateProvince,county,#institutionCode,#collectionCode,#catalogNumber,#expeditionId,#expeditionTitle
58090ece00cf790d548b673c,58090ece00cf790d548b673c.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-3VvQkZEccuaPbEDuYJJAyj?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255661,"Wyethia amplexicaulis","United States",Wyoming,Teton,BOON,,011526,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b673e,58090ece00cf790d548b673e.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-GYKCXTDAoWjjSxrqo5szyC?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255662,"Wyethia amplexicaulis","United States",Wyoming,Teton,BOON,,011527,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6740,58090ece00cf790d548b6740.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-ntqpPGVXWxAgyWUBAC2D7W?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255663,"Wyethia angustifolia","United States",California,Mono,BOON,,011528,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6742,58090ece00cf790d548b6742.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-2TTWTDQccBBh9ef5FsGBim?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615127,"Xanthium canadense","United States","North Carolina",Alexander,BOON,,011529,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6744,58090ece00cf790d548b6744.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-Rv6c7YmMZrxQEir4cL4mUA?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615128,"Xanthium strumarium var. glabratum","United States","North Carolina",Burke,BOON,,011530,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6746,58090ece00cf790d548b6746.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-KriTJzc2qtAc6dTxZY6qPQ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615129,"Xanthium strumarium","United States","North Carolina",Alleghany,BOON,,011531,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6748,58090ece00cf790d548b6748.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-DVw2mykXUccF8yzGPJdBHf?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615130,"Xanthium strumarium","United States","North Carolina",Alleghany,BOON,,011532,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b674a,58090ece00cf790d548b674a.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-r3B7GVweiS5nzeFutDQsFe?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615131,"Xanthium strumarium","United States","North Carolina",Caldwell,BOON,,011533,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b674c,58090ece00cf790d548b674c.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-RERtLhpmbJW6et3gfTWxfH?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615132,"Xanthium strumarium","United States","North Carolina",Caldwell,BOON,,011534,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b674e,58090ece00cf790d548b674e.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-cnYxqfcDZCippSzhbfqPpT?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615133,"Xanthium strumarium","United States",Kentucky,Warren,BOON,,011535,59,"Plants have all the anthers! Pt1"
